"time","Main","Light","Sockets","Fridge","Washer dryer","Heat","Other"
"2018-01-03 16:00:00","113.714659592101","34.8367269494111","20.5024565424647","10","11.7670089064537","24.2694446545712","12.3390225392007"
"2018-01-03 17:00:00","121.309166087536","30.0271782499842","28.4913308846069","10","19.1106558439581","24.9199743415781","8.76002676740823"
"2018-01-03 18:00:00","144.524768140319","38.240542638227","42.3767162347894","10","15.0539467393667","15.2375264378009","23.6160360901352"
"2018-01-03 19:00:00","141.876158914913","30.699280558594","52.6837789662106","10","12.8888591941225","20.2193621690665","15.3848780269192"
"2018-01-03 20:00:00","140.806641938464","26.3819460816956","52.9421232653558","10","15.6188747738973","20.4701092041174","15.3935886133983"
"2018-01-03 21:00:00","125.38766895572","29.5173243780388","40.6992256757115","10","16.660943997508","17.5111036463321","10.9990712581293"
"2018-01-03 22:00:00","177.916660251019","38.0114022455489","78.6489630076139","22.3329161140965","9.99238424093162","21.6452764237822","7.28571821904604"
"2018-01-03 23:00:00","140.456222836646","23.9822389424227","42.169231165747","20.2152093832581","14.8022919146512","24.9872295962292","14.3000218343384"
"2018-01-04 00:00:00","200.304048748438","54.0740930794344","53.1887309297249","20.8116010736341","18.8354767537356","42.8754378150373","10.5187090968718"
"2018-01-04 01:00:00","171.007780957553","61.3244547503164","26.7183408600023","10","14.3378092970631","47.5284376478472","11.0987384023237"
"2018-01-04 02:00:00","200.461020240942","52.2495119047823","36.764248302916","36.83536562291","17.9616872993658","54.1665026084145","2.483704502553"
"2018-01-04 03:00:00","183.080519254147","46.9194476047951","54.9444112686537","10","16.0636984348964","44.7687730925262","10.3841888532759"
"2018-01-04 04:00:00","158.534477032464","51.2077505084623","10.4872084941772","20.5949477268891","17.1462234794461","47.9996118869315","11.0987349365581"
"2018-01-04 05:00:00","161.406155093404","55.8718313417749","12.3164914362134","10","12.9188894871712","60.1561370957513","10.1428057324933"
"2018-01-04 06:00:00","129.131948147894","49.9383665256702","3.09596389018526","10","17.7318635880525","49.1474106752835","-0.781656531297214"
"2018-01-04 07:00:00","158.382593256858","57.0365398613881","14.6654143964193","18.030691530358","16.9922268185722","48.1103343745358","3.54738627558482"
"2018-01-04 08:00:00","151.773501278547","53.4379950983242","18.902160055678","10","17.134642763957","49.4211747243823","2.87752863620564"
"2018-01-04 09:00:00","165.409931741626","52.5030663301687","5.00663745294665","41.6954835824856","15.9177526626747","48.4120070633993","1.87498464995103"
"2018-01-04 10:00:00","156.590158636631","46.1700549477178","11.6497829623647","36.8869932876773","9.63661053094585","49.6686657659804","2.57805114194554"
"2018-01-04 11:00:00","168.321325165917","47.31108788243","22.602536408566","20.2337390087551","13.7450796998979","55.099875129299","9.32900703696946"
"2018-01-04 12:00:00","132.538088788812","35.8354678692989","15.0207389809893","36.9347126616692","19.3365388900271","20.7480322502157","4.66259813661155"
"2018-01-04 13:00:00","104.366953851691","22.9947923102526","4.48551765513204","34.6817530941918","13.4993799834038","24.825074065884","3.88043674282649"
"2018-01-04 14:00:00","98.7647805380504","34.6405944320328","4.09649364702339","31.4685675993587","9.45774888563243","15.8873035663037","3.21407240769944"
"2018-01-04 15:00:00","106.706117183016","39.5802758666202","1.15873438415055","10","16.015755155343","26.2761637107721","13.6751880661301"
"2018-01-04 16:00:00","110.061165073456","36.2276441664646","9.28462050416054","20.7349385526483","15.81011306032","18.0012158514114","10.0026329384513"
"2018-01-04 17:00:00","136.924609392796","30.9261287606896","47.6378863799624","10","12.334422751942","22.9378265518383","13.0883449483633"
"2018-01-04 18:00:00","159.709158681122","28.0818504260223","47.9553213799004","20.6711878816379","18.6476062319729","25.5458501902967","18.807342571292"
"2018-01-04 19:00:00","130.961355664277","32.0918228648717","30.1459952079563","10","16.8921141247086","20.3457033284309","21.4857201383096"
"2018-01-04 20:00:00","101.648634832162","32.0204070523904","17.2981756557732","10","12.8513800525617","17.9890710957334","11.4896009757028"
"2018-01-04 21:00:00","134.154917538712","22.9582281259772","61.8832838890944","10","15.1440392856317","17.1415151965661","7.02785104144224"
"2018-01-04 22:00:00","145.397587159363","25.2735567838513","46.421717020808","23.326324655778","17.1758376488234","20.3430950292005","12.8570560209022"
"2018-01-04 23:00:00","103.995859473635","24.7815274183065","26.4859740084962","10","12.3447673336532","18.7277936685512","11.6557970446276"
"2018-01-05 00:00:00","178.272954620795","44.0033137927531","32.6451565205712","26.1798050141308","19.9111202492879","51.3628336941477","4.17072534990436"
"2018-01-05 01:00:00","263.459551467263","49.5259247832438","115.987693384581","19.7629459931557","18.6491770741592","53.2812387324657","6.25257149965756"
"2018-01-05 02:00:00","147.107903660572","50.2763340048936","6.95497528814477","23.7604590348514","12.4388705901937","46.0908792226963","7.58638551979256"
"2018-01-05 03:00:00","190.670099439893","53.3929354907881","50.8672711271371","10","13.7401109381445","55.7893127453395","6.88046913848409"
"2018-01-05 04:00:00","148.031624394362","51.7538155769358","18.0678951524248","10","19.5573344673167","44.7937643989873","3.85881479869792"
"2018-01-05 05:00:00","141.951576999996","48.1241644430742","18.0782265253048","10","13.7663727358049","50.9670617111233","1.01575158468903"
"2018-01-05 06:00:00","129.092982332412","42.3783430063217","3.7694763206501","10","13.672351875648","48.870771061226","10.4020400685657"
"2018-01-05 07:00:00","153.847133507697","51.5673331360292","7.28978049330054","20.6207454098735","16.3473850617799","52.7616767636882","5.26021264302534"
"2018-01-05 08:00:00","131.251835805956","50.8847863765934","4.18626742250219","10","14.3589897963975","50.5165619651043","1.30523024535837"
"2018-01-05 09:00:00","160.371494180842","53.2015467889849","36.193823171579","10","13.71016486327","47.478849048358","-0.212889691350437"
"2018-01-05 10:00:00","167.82951740833","53.2642890836656","12.3669532592838","34.8765090226575","16.9834103688778","45.0753229052205","5.26303276862442"
"2018-01-05 11:00:00","153.831205012846","43.2646174285886","4.59079766370617","35.3442514050202","12.6349948199605","53.3183517162096","4.67819197936072"
"2018-01-05 12:00:00","104.888554112294","33.2738744252045","8.64390547638085","37.904850858153","12.8685226531722","18.8090100063837","-6.61160930699978"
"2018-01-05 13:00:00","95.5770464460523","20.2062353053149","4.09087242547673","10","18.4849329411155","26.240623545059","16.5543822290862"
"2018-01-05 14:00:00","93.6112598331506","25.0341971411991","11.7358392781001","10","18.1683622948364","19.3812653409202","9.29159577809476"
"2018-01-05 15:00:00","93.1831100726957","31.6327846335606","16.1857435968115","10","10.5425862481494","19.4938318297947","5.32816376437949"
"2018-01-05 16:00:00","133.26908699546","31.404922982528","41.8749749628016","10","17.0633466586545","18.2215048588322","14.7043375326442"
"2018-01-05 17:00:00","125.342715218251","27.2100544224063","41.7556029493561","10","14.9645464745265","16.0025144887677","15.4099968831939"
"2018-01-05 18:00:00","121.453428965309","26.0036803718029","28.4097628496794","35.6081630989165","11.1639266062238","18.8173096928404","1.45058634584584"
"2018-01-05 19:00:00","143.867114922632","21.6803769940393","44.3657121233252","27.8254125134335","18.3422703071142","21.4055723222238","10.247770662496"
"2018-01-05 20:00:00","117.344766274657","30.1019771376123","29.0023677294107","10","14.8769950445401","22.0513468207697","11.3120795423239"
"2018-01-05 21:00:00","125.951881717934","28.8294826499726","36.9555911832369","10","13.7247202624895","19.8539326688828","16.5881549533526"
"2018-01-05 22:00:00","157.130929259216","33.0039273349252","33.0958371140229","39.3523596148517","15.6268545947175","20.973155144307","15.0787954563913"
"2018-01-05 23:00:00","137.83086211781","39.7286730790322","30.1870596574476","22.3210851946536","16.4736092672982","17.9939525285808","11.126482390798"
"2018-01-06 00:00:00","141.051648015877","47.9745776937092","6.85409949053182","10","12.6165243391491","51.237622455846","12.3688240366412"
"2018-01-06 01:00:00","177.60729818099","48.6213765532286","43.5729617873006","10","17.045528355079","46.2584065251166","12.1090249602653"
"2018-01-06 02:00:00","171.548835429143","46.4030816037998","19.3027671615089","20.2084652108545","17.2003146628283","52.5639896669867","15.8702171231653"
"2018-01-06 03:00:00","178.177721781242","47.8599999240607","30.0328058788889","26.4652026265984","12.4825489288308","50.7140936118698","10.6230708109936"
"2018-01-06 04:00:00","176.402127117687","49.5253093692683","21.4622478059984","35.1301155982844","13.3883948931467","49.3327443176721","7.56331513331706"
"2018-01-06 05:00:00","248.859387279905","51.6710748259764","101.853779018702","10","18.4992231098434","52.8686408110522","13.966669514331"
"2018-01-06 06:00:00","178.163685559386","53.4685432724591","19.8321890007892","38.9542321798052","14.1236768754287","47.8709635163083","3.91408071459524"
"2018-01-06 07:00:00","162.291729970099","51.4069140480263","15.8632334634107","21.8052057199868","13.3258263564073","51.2785868295301","8.61196355273758"
"2018-01-06 08:00:00","198.95230837653","52.988547997613","57.3889195097203","19.3060586095257","16.3399769583864","53.2570967011399","-0.328291399855035"
"2018-01-06 09:00:00","136.702309640552","47.5085832890758","10.8621802523029","10","11.0959338474812","58.1070776140252","-0.87146536233268"
"2018-01-06 10:00:00","222.540053794696","51.0544171707145","58.2820354829601","41.8766729991405","12.0667731254318","56.331029220073","2.92912579637577"
"2018-01-06 11:00:00","164.591174861659","45.2986652317607","11.8394564526398","28.4398540450358","18.9121771197255","51.6066657417743","8.49435627072306"
"2018-01-06 12:00:00","87.5632125053034","31.1109763948615","10.4071482690157","10","14.9471915455155","15.7876944053659","5.31020189054488"
"2018-01-06 13:00:00","108.899090261921","32.4629481246003","5.97302590492045","35.1314383892675","11.5129185997871","20.8505751276005","2.96818411574506"
"2018-01-06 14:00:00","124.720646387517","32.9182050808373","40.9593679204441","10","19.5398632903857","17.9183249871542","3.38488510869574"
"2018-01-06 15:00:00","91.4486296752997","30.7899063665054","10.0734876224444","10","12.3705899096278","21.4004279442095","6.81421783251264"
"2018-01-06 16:00:00","113.202355648751","26.7001289187373","38.527856568148","10","11.9089639211738","20.6496350040845","5.41577123660786"
"2018-01-06 17:00:00","95.8549950124619","28.8292021085991","9.16543570944657","10","19.5699617505713","21.0796438080408","7.21075163580403"
"2018-01-06 18:00:00","93.3512153162789","28.4493691795202","10.9206598669216","10","17.2266691136232","20.2310497490226","6.52346740719142"
"2018-01-06 19:00:00","157.183490936634","35.8125947579228","53.2138383862537","22.2342157028439","11.5116135711586","23.868801807676","10.5424267107793"
"2018-01-06 20:00:00","121.062826142009","34.4895061168764","20.5744511344312","10","18.00223405927","24.2348949202251","13.7617399112066"
"2018-01-06 21:00:00","150.873965993515","36.1190465603714","44.9292505687403","10","17.4687495693642","24.6020113885016","17.7549079065374"
"2018-01-06 22:00:00","109.343657179143","32.0611386553134","32.4691976681682","10","10.0224281684713","13.9658054306048","10.825087256585"
"2018-01-06 23:00:00","164.840142439296","45.6769285122762","52.7531938643076","10","16.6465650235697","19.6597232377475","20.1037318013949"
"2018-01-07 00:00:00","305.343167643775","51.2785525744878","150.225527780924","22.757710069569","15.4399723322673","53.7421827517021","11.8992221348252"
"2018-01-07 01:00:00","166.669173814374","49.3703498776298","43.7277645493834","10","11.4451064041359","48.451072277067","3.67488070615767"
"2018-01-07 02:00:00","188.483435784454","47.8576997295108","54.5513798735996","10","17.1916669950454","48.9360312249604","9.94665796133789"
"2018-01-07 03:00:00","147.153308110427","49.7439225893456","13.6808516332077","10","18.093197041901","49.8931346106092","5.74220223536304"
"2018-01-07 04:00:00","255.175322201742","53.9528361729323","94.4840276913242","28.2161313266166","16.8905277522474","51.3396208620365","10.2921783965849"
"2018-01-07 05:00:00","175.694985320973","46.5519609006796","23.4209947670761","19.2062441026669","17.4570560098345","55.7474416840277","13.311287856688"
"2018-01-07 06:00:00","159.31447179043","48.7170606286836","27.4999652347316","10","16.4090008764854","49.5298530938357","7.1585919566937"
"2018-01-07 07:00:00","198.428902205035","45.2539403070343","34.7440454871868","36.8297801591006","12.9405333351076","53.4208211493072","15.2397817672985"
"2018-01-07 08:00:00","178.941857216256","52.3427040052179","6.39201612848915","57.8075337476637","9.70301582069676","50.5771783402935","2.11940917389445"
"2018-01-07 09:00:00","200.954205746278","41.7292319684302","10.263500677873","73.6498975875315","17.9684697241156","52.5336218153896","4.80948397293849"
"2018-01-07 10:00:00","168.504885923162","48.8525785326478","21.8147287935668","26.406810524795","14.3240159266952","52.226879824784","4.87987232067261"
"2018-01-07 11:00:00","212.675900800248","48.157576623425","75.8634139159894","21.3766992757021","8.4396904249834","54.2694446545712","4.56907590557713"
"2018-01-07 12:00:00","100.618470377415","28.8974477462975","9.75413074319103","10","21.8054416086305","24.9199743415781","5.24147593771787"
"2018-01-07 13:00:00","92.1095604232281","27.0823010974694","5.83693652718062","20.5297394780194","18.0183384601663","15.2375264378009","5.40471842259148"
"2018-01-07 14:00:00","92.8904865649104","23.0788745422916","20.7133351129815","18.3573068767019","9.62541145599906","20.2193621690665","0.896196407869925"
"2018-01-07 15:00:00","124.965529799544","33.7729380827679","16.3062957418837","22.933557456624","17.3721504976358","20.4701092041174","14.1104788165156"
"2018-01-07 16:00:00","92.2022481558383","28.4745544000285","16.1054321841741","10","15.6201476456251","17.5111036463321","4.49101027967848"
"2018-01-07 17:00:00","148.037407441208","30.9283590059927","53.8625305955101","27.8879810904174","8.73320740403112","21.6452764237822","4.98005292147491"
"2018-01-07 18:00:00","125.21506678131","32.2274111549318","39.1075684925546","10","14.4343842666251","24.9872295962292","4.45847327096941"
"2018-01-07 19:00:00","101.271898594508","27.4566870689397","23.2916287230951","10","17.482281215061","12.8754378150373","10.1658637723748"
"2018-01-07 20:00:00","129.75264688774","32.4133995660924","49.9258460932968","10","10.7987732350153","17.5284376478472","9.08619034548858"
"2018-01-07 21:00:00","107.87749786459","28.7094628459448","22.7891899259368","10","11.2151250748038","24.1665026084145","10.9972174094904"
"2018-01-07 22:00:00","148.98011104039","27.2520832051101","53.6898945213983","19.6549683269207","18.0805560995255","14.7687730925262","15.5338357949089"
"2018-01-07 23:00:00","94.7255259165902","28.8194418289856","2.82666787375635","19.0301215027416","11.5677062851981","17.9996118869315","14.4819765389771"
"2018-01-08 00:00:00","206.753641966767","46.4272427227932","62.4981772356542","10","13.0628112294308","60.1561370957513","14.6092736831376"
"2018-01-08 01:00:00","181.352048874954","46.7733041128696","51.0958464564036","10","15.8075144017119","49.1474106752835","8.52797322868585"
"2018-01-08 02:00:00","179.34930630924","45.5787043438605","31.017157253603","23.2384213762271","12.5736488652447","48.1103343745358","18.8310400957691"
"2018-01-08 03:00:00","153.327278084536","49.9578587419669","10.1062548255688","20.1790004016089","14.7093971641611","49.4211747243823","8.95359222684848"
"2018-01-08 04:00:00","173.866115771788","52.0810527518866","20.8556147912275","21.7458717350419","20.488725498949","48.4120070633993","10.2828439312835"
"2018-01-08 05:00:00","143.050375942321","51.1780129368682","10.6558201778552","10","15.9571256254893","49.6686657659804","5.59075143612806"
"2018-01-08 06:00:00","210.568748630101","50.0658521316082","70.8595848498606","10","12.46656968555","55.099875129299","12.076866833783"
"2018-01-08 07:00:00","210.281006943445","42.5745000283776","79.6311959503066","10","19.2817696294721","50.7480322502158","8.0455090850727"
"2018-01-08 08:00:00","178.302748902315","51.4735659079578","31.9695700290126","25.0353725785297","14.3728729019531","54.825074065884","0.626293418978122"
"2018-01-08 09:00:00","138.856724753617","52.8460762294609","1.11855443719643","19.1783495196426","10.0785998348593","45.8873035663037","9.74784116615395"
"2018-01-08 10:00:00","161.395590904223","48.4350585975889","9.64148147484664","20.1021180978491","19.5366152558294","56.2761637107721","7.40415376733675"
"2018-01-08 11:00:00","139.806939230089","53.6528968611017","10.8660282989752","10","17.1066750432828","48.0012158514114","0.18012317531756"
"2018-01-08 12:00:00","118.190380124186","31.6017563910278","39.8086843646163","10","12.0201142435112","22.9378265518383","1.82199857319221"
"2018-01-08 13:00:00","84.0022100222004","27.8966809423204","5.93481728797518","10","18.6205257396359","25.5458501902967","-3.99566413802774"
"2018-01-08 14:00:00","113.067051912343","33.158344667433","24.8697568523851","10","16.6061073139158","20.3457033284309","8.08713975017778"
"2018-01-08 15:00:00","83.6106591850627","24.6738599082878","5.33699318968356","10","14.2995537264769","17.9890710957334","11.3111812648811"
"2018-01-08 16:00:00","79.39377332149","30.4060092117617","0.570068405473","10","15.2018617637197","17.1415151965661","6.07431874396953"
"2018-01-08 17:00:00","103.012727422726","31.208863303269","16.6194574924532","10","14.4614313884501","20.3430950292005","10.3798802093533"
"2018-01-08 18:00:00","82.2531992768852","34.3306742867911","2.43542053004407","10","12.3132226950127","18.7277936685512","4.44608809648608"
"2018-01-08 19:00:00","110.632332296068","28.9340255161952","31.2092940083694","10","13.4906603140961","21.3628336941477","5.63551876325983"
"2018-01-08 20:00:00","154.821208833932","34.0801850575599","46.6922481803292","27.4931879864267","16.9221948709817","23.2812387324657","6.35215400616914"
"2018-01-08 21:00:00","105.784222387047","30.2490205850097","25.9628352339447","10","10.7395764208774","16.0908792226963","12.741910924519"
"2018-01-08 22:00:00","130.807977237601","32.0821704744009","32.7998245016913","10","15.4882080367101","25.7893127453395","14.6484614794595"
"2018-01-08 23:00:00","157.391166745968","30.1905384571496","44.8124239464789","26.4454903486702","18.6917309364721","14.7937643989873","22.4572186582102"
"2018-01-09 00:00:00","224.147015451615","51.948428692259","54.3543889676702","35.7340570568373","10.6731208149124","50.9670617111233","20.4699582088129"
"2018-01-09 01:00:00","155.238888725673","52.9275508387692","20.7654479100587","10","12.4345312074234","48.870771061226","10.2405877081955"
"2018-01-09 02:00:00","240.861151250885","70.7964444341051","67.8190399450628","19.2327189396236","17.6084581577611","52.7616767636882","12.642813010644"
"2018-01-09 03:00:00","191.706696887265","66.0421679269154","19.0227858722072","30.7786783973061","14.3345864552569","50.5165619651043","11.0119162704753"
"2018-01-09 04:00:00","187.571459122065","56.1977726075867","29.920817666385","23.0420006366575","12.4596910542318","47.478849048358","18.4723281088455"
"2018-01-09 05:00:00","231.644925600099","52.1196202440607","32.7349153944915","78.1507889922824","18.7267472758759","45.0753229052205","4.83753078816808"
"2018-01-09 06:00:00","172.026262282273","47.4973872648604","35.5033476157691","10","16.3971315821421","53.3183517162096","9.31004410329225"
"2018-01-09 07:00:00","183.138303718108","50.2934255070697","39.8551250489589","19.4598081861832","13.2862511218977","48.8090100063837","11.4346838476148"
"2018-01-09 08:00:00","214.291797707525","53.4999374459636","56.1847549992954","24.7349080772519","17.7746586398737","56.240623545059","5.85691500008154"
"2018-01-09 09:00:00","172.163654456223","50.1791484503122","36.0384494644528","10","16.2989767270285","49.3812653409202","10.2658144735098"
"2018-01-09 10:00:00","135.17688232964","57.2645695686259","1.98928964932319","10","13.8506415098581","49.4938318297947","2.57854977203827"
"2018-01-09 11:00:00","150.08529158523","48.8850514164304","15.064863026799","10","16.3961036640039","48.2215048588322","11.5177686191641"
"2018-01-09 12:00:00","77.9589869357111","22.3872960559468","6.06794472791166","10","17.1688739571968","16.0025144887677","6.33235770588818"
"2018-01-09 13:00:00","175.011205396437","26.2462337779988","98.8169866147659","10","15.7269782024203","18.8173096928404","5.4036971084119"
"2018-01-09 14:00:00","97.8224331487326","26.5890772585999","1.15241229997645","19.6390129603001","18.7334353053735","21.4055723222238","10.3029230022589"
"2018-01-09 15:00:00","108.227413979378","30.6652847954831","17.0375289516886","10","20.2514359670812","22.0513468207697","8.22181744435517"
"2018-01-09 16:00:00","97.7472641604363","32.6739558901583","7.10154241650092","23.8900921782492","7.99947797650548","19.8539326688828","6.22826303013963"
"2018-01-09 17:00:00","99.2990875429375","33.560026674327","14.7067737870936","10","15.8333564389338","20.973155144307","4.22577549827603"
"2018-01-09 18:00:00","101.518619860148","31.8669712689103","16.4863694661754","10","15.130633158342","17.9939525285808","10.0406934381396"
"2018-01-09 19:00:00","82.14118885787","25.2680505192431","2.39254472494954","20.3349489700617","11.8480378955676","21.2376224558459","1.0599842922021"
"2018-01-09 20:00:00","118.278480629661","32.2052437882721","13.0775450433878","30.8203465832606","15.5091193688483","16.2584065251166","10.4078193207753"
"2018-01-09 21:00:00","84.273293308003","31.0290652693822","2.06297161185133","10","15.9208732479151","22.5639896669867","2.69639351186771"
"2018-01-09 22:00:00","157.027350068865","28.4346549434239","42.1532219733719","39.0442366273471","13.0968406008094","20.7140936118698","13.584302312043"
"2018-01-09 23:00:00","133.37275050453","35.775360656306","33.7621175216092","21.6839190456266","12.6917589904167","19.3327443176721","10.1268499728997"
"2018-01-10 00:00:00","221.083431360338","45.4722298217011","51.2775527399868","34.0944632463761","19.2025726611563","52.8686408110522","18.1679720800654"
"2018-01-10 01:00:00","191.968353214453","54.126613950524","54.8173221460539","10","14.479134761497","47.8709635163083","10.67431884007"
"2018-01-10 02:00:00","181.370639638386","50.3118473722909","35.1920096916201","10","14.7540663542091","51.2785868295301","19.8341293907358"
"2018-01-10 03:00:00","221.937370583117","53.0537127804364","47.6996109737497","34.9041147293437","18.9705224630483","53.2570967011399","14.0523129353989"
"2018-01-10 04:00:00","277.514801355256","43.9119582056943","106.367549008084","40.3793797833267","14.089983390147","58.1070776140252","14.6588533539788"
