"","Time","Main","Light","Sockets","Fridge","Washer dryer","Heat","Other"
"18",1514869200,123.751377842314,50.8960568563798,-22.6236710028794,6,0.586227921296894,66.5823174562719,22.3104466112445
"19",1514872800,265.829181213386,45.8530576721356,-23.7454480627352,56.5119539743242,1.28010116227819,171.839810358337,14.0897061090453
"20",1514876400,69.8932787459447,48.9529044754031,-27.5321626725793,6,-0.408284436188411,37.2778824733884,5.60293890592084
"21",1514880000,176.382544168884,48.1781275577584,-15.2531495043751,6,-1.1313033894899,144.510460451988,-5.92159094699701
"22",1514883600,295.70033322395,49.6074499746124,10.3445499853511,56.8774524716455,-0.442537649705335,148.299928236181,31.0134902058649
"23",1514887200,205.105748123052,48.4307124497679,-12.8426094381283,6,5.14819557288186,156.840803161504,1.5286463770266
"24",1514890800,174.036141139014,51.7625919404091,9.33497323908524,6,2.24841147609578,71.542686486054,33.1474779973704
"25",1514894400,112.271268799646,2.96962542584883,19.4232726866705,6,0.601948114081726,47.8316020905037,35.4448204825411
"26",1514898000,285.574383061713,2.46887239013495,26.8577492575332,6,2.33158998081916,223.384176161166,24.5319952720593
"27",1514901600,8.97245854267828,0.261733831548921,32.525645322648,6,1.22414841804065,-58.4758487603832,27.4367797308239
"28",1514905200,154.573973002651,0.249688485596374,42.7023701031238,6,0.253537613911254,74.5888054155427,30.7795713844769
"29",1514908800,72.5446669013353,1.71570350226841,15.3143962769716,6,0.900465278804941,23.3878180225796,25.2262838207107
"30",1514912400,216.767525692912,-0.706701733122687,35.8282005965933,6,1.39737174004186,128.646722107762,45.6019329816374
"31",1514916000,114.778203122456,1.26417119129437,20.9694467865204,6,-1.02314051094485,55.9666071290988,31.6011185264874
"32",1514919600,-97.3615694357335,0.684681754929809,-12.2014959096669,6,2.74668645984044,-119.899695330325,25.3082535894884
"33",1514923200,123.568909109564,-0.885408699090161,35.5921358422761,6,3.01702904687113,49.2286530136927,30.6164999058145
"34",1514926800,40.6523422489272,3.11051893215808,21.0058210543294,6,-2.66896252493872,-7.77847438120695,20.9834391685854
"35",1514930400,162.100357329729,0.976160585557818,-3.26400218463096,6,-0.529164945022378,135.708127021211,23.2092368526135
"36",1514934000,89.4639309453831,0.813924841386445,6.12784328116624,6,0.669920095590294,52.7175390501362,23.134703677104
"37",1514937600,-9.11194217065271,50.5078742195488,-2.71417525092492,6,-3.57636271743783,-90.9674464635223,31.6381680416835
"38",1514941200,-73.165288046353,50.7416125099888,11.7174588669982,6,-1.31138555381338,-141.541893302426,1.22891943289978
"39",1514944800,166.193801719584,48.3775846520443,0.185420847353481,6,1.77707624486924,103.782170123425,6.07154985189181
"40",1514948400,147.929644363676,52.364046532912,-7.06881386861516,57.5323086447761,-0.092885843920042,30.9683938492195,14.2265950493039
"41",1514952000,196.987929395115,51.6266334322249,-44.6044295826138,6,-3.22941494834386,176.724760831121,10.4703796627264
"42",1514955600,10.2163923324295,50.7167832538462,-30.77494754738,6,-0.238954497373603,-35.5723378525842,20.0858489759211
"43",1514959200,4.6617431854273,53.3323773282004,-32.1942535381701,6,-1.95191464950919,-32.5666743717025,12.0422084166087
"44",1514962800,48.2089810562625,48.0928826350309,-9.54891088816748,6,-0.282748694418179,18.990585862642,-15.0428278588247
"45",1514966400,162.260533784906,46.6935405306088,-28.1678132709155,6,-1.34469012867859,147.466756309429,-8.38725965553769
"46",1514970000,1.10739375805959,50.9084483577843,-11.7009789012606,6,-4.15890504087692,-58.584981691533,18.6438110339457
"47",1514973600,237.083519782935,52.0995034654091,8.76611308004847,6,2.08240538952094,163.617863906738,4.51763394121835
"48",1514977200,93.0121292618707,51.8889871213588,-1.69940685235938,58.3584027207275,-0.565195796780636,-18.8887458238075,3.91808789273188
"49",1514980800,108.446817830753,0.462676971373609,5.51529794728025,6,-4.86965534092148,80.7184056099509,20.6200926430693
"50",1514984400,228.927029276175,3.03177447511039,8.76387119227583,57.5824043671439,-2.85264426478342,164.623249560825,-2.22162605439612
"51",1514988000,67.5948167553653,53.3667216178932,14.0302917628685,6,-3.41363069385405,-31.1514095772161,28.7628436456737
"52",1514991600,113.701477343981,0.713400902211315,-20.5540036330968,6,0.828850218147738,77.0629762670898,49.6502535896285
"53",1514995200,218.916130303367,0.286696464803686,9.02732734433771,6,-4.09210452827281,180.62904198773,27.0651690347687
"54",1514998800,94.0461832658255,-2.48361576148227,27.8764052644454,6,1.68334141322181,46.6971752672321,14.2728770824085
"55",1515002400,-36.3065206169112,-0.69671850038092,10.0426742330552,6,-2.83107275116111,-77.7353407817448,28.9139371833204
"56",1515006000,91.1382385681029,0.738980043286162,7.8953605797332,6,-1.72374935331221,31.6422081049237,46.5854391934721
"57",1515009600,68.9036584909749,-1.09393791351792,8.15699495834424,6,-0.945491631771342,32.80373157935,23.98236149857
"58",1515013200,-115.765554101833,2.62743213666465,0.638934723092547,6,-0.0193503628288072,-173.40030100007,48.3877304013088
"59",1515016800,-48.1105728082875,0.38146475965779,12.164771610964,6,-3.12766836425679,-92.3770644931813,28.8479236785288
"60",1515020400,101.967859494669,1.35585430382176,12.9550556879159,6,-3.55875693927894,45.2455914528925,39.9701149893174
"61",1515024000,57.3688832337011,50.8443821046115,-9.73945632938264,58.0199285259972,-2.70150858741928,-56.0339501619496,16.979487681844
"62",1515027600,-99.3266455810111,51.0648389623071,-16.8440686373713,6,-0.72513278140266,-126.906809553583,-11.9154735709615
"63",1515031200,-34.5534997674362,54.0349447221315,-4.04221970588763,6,-2.89339664191413,-99.3444599049893,11.6916317632234
"64",1515034800,-88.0684986468965,49.4333979830703,-16.3397312983079,6,-0.314011550808216,-140.366739161203,13.5185853803523
"65",1515038400,11.4068414099861,52.6478810783216,-14.2740952051969,6,-0.594411780268347,-38.2000604708592,5.82752778798899
"66",1515042000,-79.8021475270522,56.9687796048534,-15.3114716640831,6,5.46129026041113,-139.94991224281,7.02916651457607
"67",1515045600,94.6029246062874,53.5241296393945,8.61939426499278,6,1.24396003848696,18.5325345036036,6.68290615980949
"68",1515049200,57.7035570145096,49.7549474550917,-8.98635442914998,6,1.02361403992164,10.1057086350308,-0.194358686384472
"69",1515052800,-30.8683598136934,50.2377320874765,-8.40100495083465,6,0.898500790886215,-79.7351741828165,0.131586441595037
"70",1515056400,167.499081106417,47.4302165405835,-12.286729298632,6,0.108128521861171,114.229140389454,12.0183249531505
"71",1515060000,217.791584751735,47.8443585970533,-2.67891341589785,6,1.63840080451722,153.348930391821,11.6388083742417
"72",1515063600,34.7881491885486,50.8851253753422,-25.6666808629869,6,0.463406288715393,-0.0483553904811203,3.1546537779591
"73",1515067200,124.133872041323,1.42285773479122,-17.4339120787661,6,1.51195269183378,112.61854781363,20.0144258798349
"74",1515070800,0.200041342849446,0.29146796839616,-23.030222402712,6,-0.0335938520965475,10.776039804233,6.19634982502883
"75",1515074400,68.0961036673248,3.46732811953835,-6.77595838161381,6,4.44194018256643,40.4127256895176,20.5500680573162
"76",1515078000,-10.1755569957219,3.63659163493942,-1.14411127092546,6,4.13920794952717,-26.7714152013782,3.96416989211514
"77",1515081600,134.679451875733,2.64449307452103,10.6533783823456,6,0.990584266313704,90.1003985480206,24.2905976045317
"78",1515085200,33.95088151176,1.11641153454984,11.8245356494595,6,1.1115483636214,0.985684996390866,12.9127009677384
"79",1515088800,-4.65924507859147,4.27576886915977,9.72822584588218,6,0.158051088777056,-65.0473544302907,40.2260635478802
"80",1515092400,43.3931056849683,2.08635463989231,46.8067709427718,6,2.855386255686,-47.3492136925561,32.9938075391743
"81",1515096000,-28.2768728683428,-2.5427125116031,9.51466652466609,6,4.98262540886376,-89.9330672964229,43.7016150061533
"82",1515099600,-2.95908254812627,3.52956630696337,20.7446623295197,6,1.57383161525199,-50.9715930642322,16.1644502643709
"83",1515103200,-11.9220568200937,2.06183545778056,17.1090248658097,6,2.89453766156104,-72.4462847776338,32.4588299723888
"84",1515106800,20.3474767462577,4.69279855353077,19.9153924444533,6,3.05966282070205,-40.2403700930921,26.9199930206637
"85",1515110400,37.0228556646296,52.6332482292143,17.3279843763102,6,1.60391099710573,-78.1952728381359,37.6529849001353
"86",1515114000,101.84817641444,52.1022947981875,16.1762285524575,6,3.11385842739708,-9.03596602171984,33.4917606581179
"87",1515117600,-40.9517489282048,48.0840483278088,28.4795183597759,6,-0.0136050863419761,-148.354763986451,24.8530534570037
"88",1515121200,56.491618938302,49.1286634677614,21.7418924002946,6,4.4249244625035,-48.9620862478377,24.1582248555803
"89",1515124800,48.2611050159151,50.9611515393143,-26.6943884718026,6,2.17304861411337,-2.45969954716537,18.2809928814555
"90",1515128400,40.1143822479822,51.639053454385,-23.5676112733949,6,-3.29386528903239,5.0191463214942,4.31765903453032
"91",1515132000,85.0527651479184,51.4294415329131,-4.48012951108896,6,0.89477151884183,22.7389523029713,8.46972930428111
"92",1515135600,23.4899908286653,49.3523628942101,5.4367289651737,6,0.679669687618781,-39.3311226650943,1.35235194675707
"93",1515139200,152.617591244187,49.8581391718338,-14.4501221241778,57.2279939690901,1.95076677103979,53.6925353559301,4.33827810047115
"94",1515142800,10.8049424280347,50.8542072432753,-10.1087984217053,6,0.305320650650977,-51.151050947666,14.9052639034798
"95",1515146400,212.872644604679,51.4760544430388,-31.3487311975719,6,-2.21092179846729,179.446435128801,9.50980802887888
"96",1515150000,147.518032938544,51.72414154616,7.91615855040539,6,1.57485679246398,76.0316775966374,4.27119845287696
"97",1515153600,23.3796743219772,1.45559533691761,-13.8427230147669,6,2.63206281668282,10.2232459022653,16.9114932808783
"98",1515157200,-59.3440846295127,2.42714494042965,-25.6489346263574,6,1.8447387039844,-57.6857830646493,13.7187494170799
"99",1515160800,-18.2184902991558,-1.2254680727203,-26.4068989661998,6,-0.28473581707477,-5.27053515571924,8.96914771255833
"100",1515164400,94.7927180031878,2.57881446109737,12.9429487462624,6,1.00452328767506,60.339513004763,11.9269185033899
"101",1515168000,114.021651353197,0.195604176377175,13.6821425321014,6,-3.039289336782,77.4000343166071,19.7831596648936
"102",1515171600,72.2930589892421,0.74849917777337,21.5029259000408,6,1.20002631975108,20.124484062247,22.7171235294299
"103",1515175200,200.96400664586,4.14862902990174,-4.91743716844388,6,-0.617051532800852,158.77462047975,37.5752458374528
"104",1515178800,90.9927510685191,0.244138549438864,18.7755356518876,6,-3.31075775889179,37.5801735850628,31.7036610410216
"105",1515182400,31.2738850875278,1.33952698049745,38.6103895370111,6,2.19959108429169,-32.8940321352841,16.0184096210116
"106",1515186000,44.0447485574577,50.7691383810749,29.2675540105776,6,-2.85402797843192,-74.4190179205777,35.2811020648148
"107",1515189600,40.2000555769335,-1.72186328058577,38.1793044316634,6,-0.473856221925571,-24.1284167572478,22.3448874050293
"108",1515193200,48.4177465399502,3.69085323003131,20.8345962720111,6,-3.67786788983271,-0.112546739727179,21.6827116674677
"109",1515196800,57.6702599992578,47.8917049449316,46.532433586154,6,-1.24323286446671,-73.6128273128355,32.1021816454743
"110",1515200400,61.6531460134032,46.9732806629685,34.1100475150684,6,-1.4681850004042,-57.5405891080087,33.5785919437792
"111",1515204000,37.0609133291724,46.0981606609914,18.5271692769368,6,-7.48328893572439,-41.5480186307891,15.4668909577577
"112",1515207600,-3.42201537414804,98.9274625204749,-9.83158913232886,6,-0.843017173738454,-124.891507258595,27.2166356700392
"113",1515211200,11.126825461161,48.9401765259464,-20.2253840003677,6,-2.46695010657253,-56.7477091667109,35.6266922088658
"114",1515214800,-111.421060490133,48.1033125662754,-51.5023285190064,6,-1.89866286191144,-134.545857194147,22.4224755186561
"115",1515218400,-9.10618350820115,50.0876267043315,-25.4354363913255,6,-1.50081936165668,-66.4156138359846,28.1580593764342
"116",1515222000,108.583879437844,50.260366619387,18.5343928986751,6,-1.44357394276675,15.1631294110742,20.069564451474
"117",1515225600,158.901387586068,50.2394869331454,-6.42630234361699,6,-2.68184253446734,81.7140704998032,30.0559750312039
"118",1515229200,-3.57790242823273,49.9318013774193,-19.4426367516748,6,-0.0538366291273018,-62.9079588547696,22.8947284299198
"119",1515232800,-62.3483837953161,55.993866231276,-36.4149115613539,6,-1.8193964383495,-81.0043795834028,-5.10356244348601
"120",1515236400,88.4349748344764,50.5397426675886,-9.49841723603127,6,-0.658862239052141,39.8390493604081,2.21346228156313
"121",1515240000,-4.41289813108823,-1.32299969460882,-22.9465747077303,6,0.00528915339116487,-2.99993355384073,16.8513206717005
"122",1515243600,37.5564101680629,-2.31575860523335,1.15385161535279,6,-3.01987431124989,-1.56798756828839,37.3061790374817
"123",1515247200,13.4454254157932,4.08527628448251,-13.5859947948253,6,-0.433151385612692,1.25378005988488,16.1255152518637
"124",1515250800,219.678399804278,3.33929998854638,8.21958345277712,6,-2.69618516687629,185.310438008267,19.5052635215637
"125",1515254400,96.640755550825,0.230239524269163,-34.1118138171064,6,1.88775764410388,102.190216971215,20.4443552283438
"126",1515258000,103.26459496916,-3.17075633293301,-40.0500987628603,57.7431000678724,-2.16088119963017,55.6001104254544,35.3031207712567
"127",1515261600,74.7181301328916,-1.68068004448644,-28.3576087520759,6,-2.35124960589521,72.6353816401698,28.4722868951794
"128",1515265200,133.378145733797,4.29907262980279,14.8566197538004,6,3.2699567896946,78.4795295344249,26.4729670260746
"129",1515268800,120.725401063805,0.405488046847771,32.8903415959669,6,2.96738865359487,40.1988703332164,38.2633124341787
"130",1515272400,-108.673929538636,-0.860325148228338,2.49190665911082,6,2.28921151245384,-157.331721107533,38.7369985455601
"131",1515276000,76.6489156936587,-0.321622402339163,25.9478729846114,6,-2.84544526960487,26.7305122521293,21.137598128862
"132",1515279600,8.7751601339728,1.04552200100807,21.3402348415193,6,4.12743951011672,-55.5080678315968,31.7700316129255
"133",1515283200,68.8182616152419,48.0356634226412,-2.1760572212083,57.8242189845136,-0.360676929594253,-67.5263846583807,33.0214980172703
"134",1515286800,-42.1525974770681,49.9285050153235,41.2955839299961,6,-1.52497865164336,-176.341143395803,38.4894356250589
"135",1515290400,46.0829867692895,47.3796408577542,-1.13963974254406,6,-0.555287176051092,-25.3820945676306,19.7803673977611
"136",1515294000,162.044850932489,52.2189893851146,25.2859244552741,6,0.804240063549483,29.0370615789192,48.6986354496316
"137",1515297600,87.945465845206,47.1125737783035,0.313450348855146,6,5.3636250529589,-16.5047864851002,45.6606031501887
"138",1515301200,46.275714792531,48.9624745369107,3.96290267962923,6,-2.03426857976487,-29.6092970437018,18.9939031994577
"139",1515304800,144.934276618217,50.769429290545,17.7701329583759,6,-0.735223111500506,62.5449831612178,8.58495431957863
"140",1515308400,65.9456786761182,47.7661521064678,10.2801338776819,6,-0.899616460281426,-18.3098627448644,21.1088718971143
"141",1515312000,-72.2445000721685,49.3161470223952,1.46318418085066,6,3.89509739085463,-143.594833153508,10.6759044872388
"142",1515315600,-6.27137645339189,49.212996558323,-41.4119177868222,6,3.67295763036464,-41.8182767604202,18.0728639051628
"143",1515319200,156.42313333299,53.5340264073928,-12.5466850886432,56.8507119598578,1.95771898790722,53.5334150641004,3.09394600237502
"144",1515322800,96.6789717299763,47.9597710711476,-10.9235295003221,6,4.72267524727072,53.4130073237197,-4.49295241183974
"145",1515326400,19.8703615299364,2.08413353527137,-36.6247321680243,6,0.70663482404828,50.0475151647298,-2.34318982608878
"146",1515330000,135.584613586254,2.61096739045876,-14.672804853326,6,0.481149263048086,130.958244970623,10.2070568154505
"147",1515333600,27.6663099770561,0.301035490718564,-19.2339988961466,6,2.43674856298948,23.0488409475674,15.1136838719272
"148",1515337200,-15.0047929272805,3.47330810801397,-35.301439215654,6,1.69385672819413,14.7236843685164,-5.59420291635092
"149",1515340800,137.820429796283,2.36534396010368,-30.9439727896061,6,0.515615384210361,135.146158620439,24.7372846211357
"150",1515344400,159.209546002216,1.66884125500664,4.23140508454749,6,3.25398697032932,136.90356960185,7.15174309048322
"151",1515348000,0.735825761027357,2.32003936837901,-15.211064538571,6,1.38863714176564,-3.32629171948673,9.56450550894047
"152",1515351600,9.55016318147021,-1.94162069486759,0.012242743211746,6,0.295337814904145,-19.676189514545,24.8603928327669
"153",1515355200,113.870138407946,0.737752178684435,18.8297848839032,6,-0.682953651116232,70.1939848962212,18.7915701002533
"154",1515358800,159.027516611717,49.636231630806,-5.53380226773202,6,2.34888488489618,79.9669767938491,26.6092255698981
"155",1515362400,146.188442424929,-3.01462548683979,48.3230524533063,6,0.697996024786969,52.4030535283975,41.7789659052777
"156",1515366000,-12.6400315146005,3.23840503467647,5.11555914719922,6,-2.27753141502434,-55.6444508187322,30.9279865372803
"157",1515369600,86.2536701844981,46.3835564143358,-0.807865109009821,6,-0.0687630872830336,10.6094357018346,24.1373062646205
"158",1515373200,228.842069820832,50.5151701543832,35.2524145380879,6,-2.67206309936479,109.373001419802,30.3735468079232
"159",1515376800,106.269545196999,50.2996385809161,9.05113459251493,6,-1.87746178916082,8.25002518842814,34.5462086243008
"160",1515380400,-26.4066801978187,50.6191070308354,4.21585962322423,56.4132196004583,-2.04843598991982,-157.517502460083,21.9110719976665
"161",1515384000,-60.2866689298639,50.9398690088649,-3.07090117235025,56.3014662836156,0.0326087245950775,-175.184052624711,10.6943408501218
"162",1515387600,160.316821110791,45.7880456340988,-6.77133058440141,6,0.357788316344293,82.326315993567,32.6160017511825
"163",1515391200,-39.6203453816702,51.5204793001833,18.7810222081079,6,-2.19922710312461,-119.621583574503,5.89896378766646
"164",1515394800,-14.7547028210927,49.587440126658,-24.1254443771137,6,-1.58128968035805,-54.5424674959271,9.9070586056481
"165",1515398400,-129.844157249113,51.3511619111117,-42.6573899198198,6,-1.35982664181871,-146.788833745113,3.61073114652741
"166",1515402000,106.414792694265,47.5862141614669,-25.2706729856385,6,0.471397791034563,66.9910875084307,10.6367662189711
"167",1515405600,63.7089729948146,50.7789042141311,13.2348000313055,6,-2.72915966960828,-6.9977186046394,3.42214702362572
"168",1515409200,125.549178368714,50.3664356709599,10.7065413041121,6,-5.35529640255058,55.2533476806875,8.57815011550483
"169",1515412800,115.951352211634,3.3292975461116,1.7659016345226,6,-4.84789505711348,89.344469474395,20.3595786137179
"170",1515416400,101.948625699696,-0.486252524738027,-21.0935989773727,6,-4.94475330571706,115.414109425471,7.05912108205297
"171",1515420000,119.781551221276,-1.42131453557807,-26.7638476991326,6,-2.9230262849752,136.377567684958,8.51217205600429
"172",1515423600,-72.9587334115704,-0.727229281922679,-0.204359054817211,6,-0.982000897291228,-87.8510071359714,10.8058629584321
"173",1515427200,101.222970749968,-1.69779519697524,-10.0043025195351,6,-1.33931201356897,97.3965770001351,10.8678034799122
"174",1515430800,27.2649244238258,3.64858668761734,9.04933933180984,6,-4.85400098956726,3.089262572977,10.3317368209889
"175",1515434400,139.992410978896,-0.884102022165411,41.0606911813485,6,-0.0940954871597337,70.1249960562112,23.7849212506616
"176",1515438000,183.167701025565,-0.728393013034134,-2.90533401153074,6,1.03504298190359,157.399283175457,22.3671018927694
"177",1515441600,103.577178293887,1.7666482178135,9.05995458694998,6,1.09342684763724,61.4695542115993,24.187594429887
"178",1515445200,59.7395535456347,1.33838278444709,31.3243525233874,6,0.378902855179967,15.965429374217,4.73248600840323
"179",1515448800,107.722089324804,3.79526146564037,14.3477407049764,6,0.752421073020372,34.1875446103575,48.6391214708091
"180",1515452400,174.098135483347,2.87780732596905,15.3881901492419,57.7149412386549,-3.1199703375265,62.7621096357991,38.4750574712085
"181",1515456000,290.755128105315,48.1016232378555,18.8144172508341,6,-1.50566861772849,170.139196286872,49.2055599474813
"182",1515459600,-89.9490166523741,49.7774180690181,33.3718057438752,6,0.397110096130743,-207.826747747365,28.3313971859667
"183",1515463200,137.818554678763,48.6190517267968,19.2959373715095,56.2227145311544,-0.837424501189792,-17.4746621963981,31.9929377468898
"184",1515466800,119.621502626238,51.1667754663042,35.4145858574128,6,0.316097878443233,6.79582641392467,19.9282170101535
"185",1515470400,34.1461971200721,48.8510633949267,28.3915619907894,57.5539989273876,-3.02999901936707,-121.810055011865,24.1896268382002
"186",1515474000,50.9331732766477,51.363943237025,-16.0919036308394,6,1.08183855493402,-13.0583209414429,21.6376160569709
"187",1515477600,47.9381317541113,46.730158108757,-12.4613749438286,6,-3.08952507322112,-21.5742272850887,32.3331009474928
"188",1515481200,33.2754835484627,51.6182143479655,-33.7635117935359,56.2695442126084,-3.98001683023908,-55.4049530078894,18.536206619553
"189",1515484800,40.9266044764636,50.457082025418,-9.14078535195111,6,1.89082628634402,-15.8921891935522,7.61167071020498
"190",1515488400,45.1608873640845,47.0117003929424,-3.54223143434759,6,0.147454018297507,-16.2804032418391,11.8243676290313
"191",1515492000,137.70181469884,49.5521981771437,-19.5484680675233,6,0.730813367798307,91.5060133208459,9.46125790057557
"192",1515495600,-105.219539065642,44.978873650198,-15.9494883902611,6,1.29203972987204,-129.243295091523,-12.2976689639283
"193",1515499200,-44.4638911431425,0.135969895510711,-7.9583455241455,6,-2.02679308462183,-53.7762177470256,13.1614953171397
"194",1515502800,114.67138046741,1.1718756307682,-12.4309735399519,57.0510479173857,1.1357421540579,44.0012545500216,23.7424337551283
"195",1515506400,55.7298261909215,4.05442798187379,-20.0079559796637,6,2.44853495246046,64.7341738117264,-1.49935457547554
"196",1515510000,-36.8143033296138,-0.362286784464595,-23.3715335438197,6,-3.02912156093365,-28.6958135987827,12.6444521583869
"197",1515513600,81.5900306292649,-2.41660246661877,-22.18368979849,6,-1.15251143943333,124.35589013864,-23.0130558048329
"198",1515517200,105.458367349027,0.824284033866191,-28.3933018509881,6,-0.178882634706402,110.690343805233,16.5159239956225
"199",1515520800,154.079550583911,-1.52984719857862,-9.29618285830717,6,-0.713123860544985,154.855878027292,4.7628264740501
"200",1515524400,85.2729887052415,-0.28680006673731,-28.3117981884121,6,-3.42372962261782,62.7568422261415,48.5384743568671
"201",1515528000,165.543905005244,-0.853845450931299,-12.287205023611,6,1.53015726782203,153.966262142819,17.1885360691457
"202",1515531600,196.566590029323,-1.9637756672151,3.23376290835406,6,3.61699590289672,148.579470812123,37.1001360731643
"203",1515535200,62.2332881659252,3.40456469898562,26.3696446794714,6,0.622407668960655,12.9364523451167,12.9002187733908
"204",1515538800,13.5151484165494,1.70940205829302,-2.90066934051958,6,-0.284005813791053,-19.9979459784209,28.9883674909879
"205",1515542400,9.81672290892952,53.9232885847955,23.0979101449586,6,3.21628320333656,-104.922903701483,28.5021446773217
"206",1515546000,173.399348680686,48.1355508662542,41.065790232687,6,6.0838791307259,63.4377124872154,8.67641596380297
"207",1515549600,207.559728937895,52.9964545377296,41.1844679491259,6,1.9381816081134,62.8565147299316,42.5841101129949
"208",1515553200,200.139522208325,48.6537191978679,33.661238770803,6,0.446610815791566,90.2738351013584,21.1041183225044
"209",1515556800,123.831878397354,48.6795003928084,23.5174490595896,6,-0.732949031300874,9.19430420254525,37.1735737737116
"210",1515560400,72.0264023156645,46.0171467974746,12.7124014798755,6,4.08347275988034,-53.5948389566066,56.8082202350407
"211",1515564000,25.5581318968316,48.3120124608524,44.2612796841659,6,-0.457272312206982,-106.65807358848,34.1001856525
"212",1515567600,16.2298740295998,50.7755568506941,21.4356889923788,6,1.20283736665638,-75.3060290553361,12.1218198752067
"213",1515571200,65.079199150546,49.1643345642599,-13.8052993920778,6,3.06501206425327,3.44382072081157,17.2113311932991
"214",1515574800,87.6611864736114,49.4704587925765,-33.7115198084136,56.3612470280484,0.162275151017129,-2.65837082462689,18.03709613501
"215",1515578400,104.776411911672,48.1344450827579,-27.9461879349304,6,0.571372662062488,68.4695739984123,9.54720810336959
"216",1515582000,106.98536904513,50.4789802766531,-4.32059358774865,6,-1.14715712179962,44.0668622803902,11.9072771976349
"217",1515585600,-86.0106746139571,-5.82961603915816,-70.1596918779036,6,1.22106064586205,-28.4374605261969,11.1950331834396
"218",1515589200,43.7874730470172,6.75214133850243,-8.15074294240523,57.6999047785581,4.04006693434069,-26.1984712563754,9.6445741943966
"219",1515592800,11.5808122748353,2.533752423542,-9.74375891028498,6,2.53143597770025,15.7098206016245,-5.45043781774643
"220",1515596400,-21.5439632172059,1.01999204189126,-45.0230466640518,6,3.35220665141308,1.08829890826078,12.0185858452808
"221",1515600000,53.024668065531,0.707099292653459,-37.5734841720412,6,-3.91477552965919,79.4075411894369,8.39828728514104
"222",1515603600,-103.78010022961,-1.30712710055967,-32.111024966932,6,-2.36131717131944,-102.812802630861,28.8121716400618
"223",1515607200,-21.8366060516083,0.219331607526226,-20.2354372102727,6,-1.18946472527561,-19.4165612314717,12.7855255078854
"224",1515610800,-15.4195745789922,2.05832667303893,-12.2455115449652,6,1.66164397886584,-17.1636089298862,4.26957524395443
"225",1515614400,125.687082569524,1.75526468885647,21.8382206157958,6,0.410524792065817,75.4923755758984,20.1906968969079
"226",1515618000,102.57909497812,1.60053394439568,17.4112787789102,6,1.82519486852147,57.3661479579036,18.3759394283886
"227",1515621600,62.193511307637,49.9693698897115,10.0018121812774,6,0.59571687559644,-15.6945259520124,11.321138313064
"228",1515625200,128.584366963299,3.72421452775629,3.48527706780508,6,-0.132683322872487,95.5719638373811,19.9355948532286
"229",1515628800,195.522027638391,50.4815619670951,27.3158914863689,6,0.800781360744425,79.730298020048,31.1934948041342
"230",1515632400,133.010112214496,45.8539026118987,-3.52385779567928,6,-2.31595000541878,59.4140515736494,27.5819658300458
"231",1515636000,158.664395990847,49.0738696320693,22.3240147377176,6,-0.103387981209829,39.1366304888786,42.2332691133915
"232",1515639600,116.765718078565,50.1619896690574,14.502265837087,6,0.45235161873909,13.1727681053841,32.4763428482971
"233",1515643200,33.5827700665791,51.112706957788,24.3963380767486,6,-3.73922981701349,-71.8123253065858,27.6252801556418
"234",1515646800,170.683980733111,48.4076255975489,21.1598220711205,56.7858444581321,-1.6890106084994,3.13258199669831,42.8871172181111
